,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
414,M_4pasp_c,4-Phospho-L-aspartate,C4H6NO7P,-2,C4H6NO7P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd01977, metanetx.chemical:MNXM1177","seed.compound:cpd01977, metanetx.chemical:MNXM1177","seed.compound:cpd01977, metanetx.chemical:MNXM1177",Same
415,M_4ppan_c,D-4'-Phosphopantothenate,C9H15NO8P,-3,C9H15NO8P,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd02201, metanetx.chemical:MNXM735771","seed.compound:cpd02201, metanetx.chemical:MNXM735771","seed.compound:cpd02201, metanetx.chemical:MNXM735771",Same
416,M_4ppcys_c,N-((R)-4-Phosphopantothenoyl)-L-cysteine,C12H20N2O9PS,-3,C12H20N2O9PS,-3,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM730898, seed.compound:cpd02666","metanetx.chemical:MNXM730898, seed.compound:cpd02666","metanetx.chemical:MNXM730898, seed.compound:cpd02666",Same
417,M_4r5au_c,4-(1-D-Ribitylamino)-5-aminouracil,C9H16N4O6,0,C9H16N4O6,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd29668, seed.compound:cpd02882","seed.compound:cpd29668, seed.compound:cpd02882","seed.compound:cpd29668, seed.compound:cpd02882",Same
418,M_5aop_c,5-Amino-4-oxopentanoate,C5H9NO3,0,C5H9NO3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM405, seed.compound:cpd00338","metanetx.chemical:MNXM405, seed.compound:cpd00338","metanetx.chemical:MNXM405, seed.compound:cpd00338",Same
419,M_5aprbu_c,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H15N4O9P,-2,C9H15N4O9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd02720, metanetx.chemical:MNXM1178","seed.compound:cpd02720, metanetx.chemical:MNXM1178","seed.compound:cpd02720, metanetx.chemical:MNXM1178",Same
420,M_5apru_c,5-Amino-6-(5'-phosphoribosylamino)uracil,C9H13N4O9P,-2,C9H13N4O9P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1532, seed.compound:cpd00931","metanetx.chemical:MNXM1532, seed.compound:cpd00931","metanetx.chemical:MNXM1532, seed.compound:cpd00931",Same
421,M_5aptn_c,5-Aminopentanoate,C5H11NO2,0,C5H11NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00339, metanetx.chemical:MNXM792","seed.compound:cpd00339, metanetx.chemical:MNXM792","seed.compound:cpd00339, metanetx.chemical:MNXM792",Same
422,M_5dglcn_c,5-Dehydro-D-gluconate,C6H9O7,-1,C6H9O7,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00781, metanetx.chemical:MNXM963","seed.compound:cpd00781, metanetx.chemical:MNXM963","seed.compound:cpd00781, metanetx.chemical:MNXM963",Same
423,M_5dglcn_e,5-Dehydro-D-gluconate,C6H9O7,-1,C6H9O7,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00781, metanetx.chemical:MNXM963","seed.compound:cpd00781, metanetx.chemical:MNXM963","seed.compound:cpd00781, metanetx.chemical:MNXM963",Same
424,M_5dglcn_p,5-Dehydro-D-gluconate,C6H9O7,-1,C6H9O7,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00781, metanetx.chemical:MNXM963","seed.compound:cpd00781, metanetx.chemical:MNXM963","seed.compound:cpd00781, metanetx.chemical:MNXM963",Same
425,M_5mcsn_c,5-Methylcytosine,C5H7N3O,0,C5H7N3O,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd01587, metanetx.chemical:MNXM3509","seed.compound:cpd01587, metanetx.chemical:MNXM3509","seed.compound:cpd01587, metanetx.chemical:MNXM3509",Same
426,M_6pgc_c,6-Phospho-D-gluconate,C6H10O10P,-3,C6H10O10P,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00284, metanetx.chemical:MNXM734080","seed.compound:cpd00284, metanetx.chemical:MNXM734080","seed.compound:cpd00284, metanetx.chemical:MNXM734080",Same
427,M_6pgl_c,"6-phospho-D-glucono-1,5-lactone",C6H9O9P,-2,C6H9O9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00911, metanetx.chemical:MNXM1104491","seed.compound:cpd00911, metanetx.chemical:MNXM1104491","seed.compound:cpd00911, metanetx.chemical:MNXM1104491",Same
428,M_LalaLglu_c,L-alanine-L-glutamate,C8H13N2O5,-1,C8H13N2O5,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM4026, seed.compound:cpd15388","metanetx.chemical:MNXM4026, seed.compound:cpd15388","metanetx.chemical:MNXM4026, seed.compound:cpd15388",Same
429,M_LalaLglu_e,L-alanine-L-glutamate,C8H13N2O5,-1,C8H13N2O5,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM4026, seed.compound:cpd15388","metanetx.chemical:MNXM4026, seed.compound:cpd15388","metanetx.chemical:MNXM4026, seed.compound:cpd15388",Same
430,M_LalaLglu_p,L-alanine-L-glutamate,C8H13N2O5,-1,C8H13N2O5,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM4026, seed.compound:cpd15388","metanetx.chemical:MNXM4026, seed.compound:cpd15388","metanetx.chemical:MNXM4026, seed.compound:cpd15388",Same
431,M_R_3hddcoa_c,(R)-3-Hydroxydodecanoyl-CoA,C33H54N7O18P3S,-4,C33H54N7O18P3S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd16756, metanetx.chemical:MNXM4926","seed.compound:cpd16756, metanetx.chemical:MNXM4926","seed.compound:cpd16756, metanetx.chemical:MNXM4926",Same
432,M_R_3hmrscoa_c,(R)-3-hydroxytetradecanoyl-coa,C35H58N7O18P3S,-4,C35H58N7O18P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM162724, seed.compound:cpd16758","metanetx.chemical:MNXM162724, seed.compound:cpd16758","metanetx.chemical:MNXM162724, seed.compound:cpd16758",Same
433,M_aacald_c,Aminoacetaldehyde,C2H6NO,1,C2H6NO,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM2212, seed.compound:cpd04122","metanetx.chemical:MNXM2212, seed.compound:cpd04122","metanetx.chemical:MNXM2212, seed.compound:cpd04122",Same
434,M_aacoa_c,Acetoacetyl-CoA,C25H36N7O18P3S,-4,C25H36N7O18P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1103802, seed.compound:cpd00279","metanetx.chemical:MNXM1103802, seed.compound:cpd00279","metanetx.chemical:MNXM1103802, seed.compound:cpd00279",Same
435,M_aact_c,Aminoacetone,C3H8NO,1,C3H8NO,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd01298, metanetx.chemical:MNXM1106","seed.compound:cpd01298, metanetx.chemical:MNXM1106","seed.compound:cpd01298, metanetx.chemical:MNXM1106",Same
436,M_ac_c,Acetate,C2H3O2,-1,C2H3O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM26, seed.compound:cpd00029","metanetx.chemical:MNXM26, seed.compound:cpd00029","metanetx.chemical:MNXM26, seed.compound:cpd00029",Same
437,M_ac_e,Acetate,C2H3O2,-1,C2H3O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM26, seed.compound:cpd00029","metanetx.chemical:MNXM26, seed.compound:cpd00029","metanetx.chemical:MNXM26, seed.compound:cpd00029",Same
438,M_ac_p,Acetate,C2H3O2,-1,C2H3O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM26, seed.compound:cpd00029","metanetx.chemical:MNXM26, seed.compound:cpd00029","metanetx.chemical:MNXM26, seed.compound:cpd00029",Same
439,M_acald_c,Acetaldehyde,C2H4O,0,C2H4O,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00071, metanetx.chemical:MNXM75","seed.compound:cpd00071, metanetx.chemical:MNXM75","seed.compound:cpd00071, metanetx.chemical:MNXM75",Same
440,M_acald_e,Acetaldehyde,C2H4O,0,C2H4O,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00071, metanetx.chemical:MNXM75","seed.compound:cpd00071, metanetx.chemical:MNXM75","seed.compound:cpd00071, metanetx.chemical:MNXM75",Same
441,M_acald_p,Acetaldehyde,C2H4O,0,C2H4O,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00071, metanetx.chemical:MNXM75","seed.compound:cpd00071, metanetx.chemical:MNXM75","seed.compound:cpd00071, metanetx.chemical:MNXM75",Same
442,M_acetol_c,Acetol cytosol,C3H6O2,0,C3H6O2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1744, seed.compound:cpd03105","metanetx.chemical:MNXM1744, seed.compound:cpd03105","metanetx.chemical:MNXM1744, seed.compound:cpd03105",Same
443,M_acg5p_c,N-Acetyl-L-glutamyl 5-phosphate,C7H9NO8P,-3,C7H9NO8P,-3,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1384, seed.compound:cpd02552","metanetx.chemical:MNXM1384, seed.compound:cpd02552","metanetx.chemical:MNXM1384, seed.compound:cpd02552",Same
444,M_acg5sa_c,N-Acetyl-L-glutamate 5-semialdehyde,C7H10NO4,-1,C7H10NO4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1062, seed.compound:cpd00918","metanetx.chemical:MNXM1062, seed.compound:cpd00918","metanetx.chemical:MNXM1062, seed.compound:cpd00918",Same
445,M_acgam6p_c,N-Acetyl-D-glucosamine 6-phosphate,C8H14NO9P,-2,C8H14NO9P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00293, metanetx.chemical:MNXM1105999","seed.compound:cpd00293, metanetx.chemical:MNXM1105999","seed.compound:cpd00293, metanetx.chemical:MNXM1105999",Same
446,M_acglu_c,N-Acetyl-L-glutamate,C7H9NO5,-2,C7H9NO5,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00477, metanetx.chemical:MNXM730","seed.compound:cpd00477, metanetx.chemical:MNXM730","seed.compound:cpd00477, metanetx.chemical:MNXM730",Same
447,M_acglu_e,N-Acetyl-L-glutamate,C7H9NO5,-2,C7H9NO5,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00477, metanetx.chemical:MNXM730","seed.compound:cpd00477, metanetx.chemical:MNXM730","seed.compound:cpd00477, metanetx.chemical:MNXM730",Same
448,M_acorn_c,N2-Acetyl-L-ornithine,C7H14N2O3,0,C7H14N2O3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM817, seed.compound:cpd00342","metanetx.chemical:MNXM817, seed.compound:cpd00342","metanetx.chemical:MNXM817, seed.compound:cpd00342",Same
449,M_acser_c,O-Acetyl-L-serine,C5H9NO4,0,C5H9NO4,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00722, metanetx.chemical:MNXM418","seed.compound:cpd00722, metanetx.chemical:MNXM418","seed.compound:cpd00722, metanetx.chemical:MNXM418",Same
450,M_actn__R_c, R  Acetoin C4H8O2,C4H8O2,0,C4H8O2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM664, seed.compound:cpd19008","metanetx.chemical:MNXM664, seed.compound:cpd19008","metanetx.chemical:MNXM664, seed.compound:cpd19008",Same
451,M_actn__R_e, R  Acetoin C4H8O2,C4H8O2,0,C4H8O2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM664, seed.compound:cpd19008","metanetx.chemical:MNXM664, seed.compound:cpd19008","metanetx.chemical:MNXM664, seed.compound:cpd19008",Same
452,M_actp_c,Acetyl phosphate,C2H3O5P,-2,C2H3O5P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00196, metanetx.chemical:MNXM280","seed.compound:cpd00196, metanetx.chemical:MNXM280","seed.compound:cpd00196, metanetx.chemical:MNXM280",Same
453,M_adn_c,Adenosine,C10H13N5O4,0,C10H13N5O4,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00182, metanetx.chemical:MNXM1105760","seed.compound:cpd00182, metanetx.chemical:MNXM1105760","seed.compound:cpd00182, metanetx.chemical:MNXM1105760",Same
454,M_adprib_c,ADPribose C15H21N5O14P2,C15H21N5O14P2,-2,C15H21N5O14P2,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd01296, seed.compound:cpd00251","seed.compound:cpd01296, seed.compound:cpd00251","seed.compound:cpd01296, seed.compound:cpd00251",Same
455,M_ahdt_c,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate",C9H12N5O13P3,-4,C9H12N5O13P3,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM397, seed.compound:cpd02978","metanetx.chemical:MNXM397, seed.compound:cpd02978","metanetx.chemical:MNXM397, seed.compound:cpd02978",Same
456,M_akg_c,2-Oxoglutarate,C5H4O5,-2,C5H4O5,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00024, metanetx.chemical:MNXM20","seed.compound:cpd00024, metanetx.chemical:MNXM20","seed.compound:cpd00024, metanetx.chemical:MNXM20",Same
457,M_ala_B_c,Beta-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM144, seed.compound:cpd00085","metanetx.chemical:MNXM144, seed.compound:cpd00085","metanetx.chemical:MNXM144, seed.compound:cpd00085",Same
458,M_ala_B_e,Beta-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM144, seed.compound:cpd00085","metanetx.chemical:MNXM144, seed.compound:cpd00085","metanetx.chemical:MNXM144, seed.compound:cpd00085",Same
459,M_ala_B_p,Beta-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM144, seed.compound:cpd00085","metanetx.chemical:MNXM144, seed.compound:cpd00085","metanetx.chemical:MNXM144, seed.compound:cpd00085",Same
460,M_ala_L_asp__L_c,Ala L asp L C7H11N2O5,C7H11N2O5,-1,C7H11N2O5,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd11593, metanetx.chemical:MNXM40494","seed.compound:cpd11593, metanetx.chemical:MNXM40494","seed.compound:cpd11593, metanetx.chemical:MNXM40494",Same
461,M_ala_L_asp__L_e,Ala L asp L C7H11N2O5,C7H11N2O5,-1,C7H11N2O5,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd11593, metanetx.chemical:MNXM40494","seed.compound:cpd11593, metanetx.chemical:MNXM40494","seed.compound:cpd11593, metanetx.chemical:MNXM40494",Same
462,M_ala__D_c,D-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00117, metanetx.chemical:MNXM1105731","seed.compound:cpd00117, metanetx.chemical:MNXM1105731","seed.compound:cpd00117, metanetx.chemical:MNXM1105731",Same
463,M_ala__D_e,D-Alanine,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00117, metanetx.chemical:MNXM1105731","seed.compound:cpd00117, metanetx.chemical:MNXM1105731","seed.compound:cpd00117, metanetx.chemical:MNXM1105731",Same
464,M_alaala_c,D-Alanyl-D-alanine,C6H12N2O3,0,C6H12N2O3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00731, metanetx.chemical:MNXM1104679","seed.compound:cpd00731, metanetx.chemical:MNXM1104679","seed.compound:cpd00731, metanetx.chemical:MNXM1104679",Same
465,M_allphn_c,Allophanate C2H3N2O3,C2H3N2O3,-1,C2H3N2O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00742, metanetx.chemical:MNXM1122","seed.compound:cpd00742, metanetx.chemical:MNXM1122","seed.compound:cpd00742, metanetx.chemical:MNXM1122",Same
466,M_amp_c,AMP C10H12N5O7P,C10H12N5O7P,-2,C10H12N5O7P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294","seed.compound:cpd00018, metanetx.chemical:MNXM728294","seed.compound:cpd00018, metanetx.chemical:MNXM728294",Same
467,M_anth_c,Anthranilate,C7H6NO2,-1,C7H6NO2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM188, seed.compound:cpd00093","metanetx.chemical:MNXM188, seed.compound:cpd00093","metanetx.chemical:MNXM188, seed.compound:cpd00093",Same
468,M_ap4a_c,"P1,P4-Bis(5'-adenosyl) tetraphosphate",C20H24N10O19P4,-4,C20H24N10O19P4,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1103833, seed.compound:cpd00924","metanetx.chemical:MNXM1103833, seed.compound:cpd00924","metanetx.chemical:MNXM1103833, seed.compound:cpd00924",Same
469,M_arab__D_c,D Arabinose C5H10O5,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM544, seed.compound:cpd00185","metanetx.chemical:MNXM544, seed.compound:cpd00185","metanetx.chemical:MNXM544, seed.compound:cpd00185",Same
470,M_arab__D_p,D Arabinose C5H10O5,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM544, seed.compound:cpd00185","metanetx.chemical:MNXM544, seed.compound:cpd00185","metanetx.chemical:MNXM544, seed.compound:cpd00185",Same
471,M_arab__L_c,L-Arabinose,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd27351, seed.compound:cpd19109","seed.compound:cpd27351, seed.compound:cpd19109","seed.compound:cpd27351, seed.compound:cpd19109",Same
472,M_arab__L_p,L-Arabinose,C5H10O5,0,C5H10O5,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd27351, seed.compound:cpd19109","seed.compound:cpd27351, seed.compound:cpd19109","seed.compound:cpd27351, seed.compound:cpd19109",Same
473,M_arbt6p_c,Arbutin 6-phosphate,C12H15O10P,-2,C12H15O10P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd03697, metanetx.chemical:MNXM2806","seed.compound:cpd03697, metanetx.chemical:MNXM2806","seed.compound:cpd03697, metanetx.chemical:MNXM2806",Same
474,M_arbt6p_e,Arbutin 6-phosphate,C12H15O10P,-2,C12H15O10P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd03697, metanetx.chemical:MNXM2806","seed.compound:cpd03697, metanetx.chemical:MNXM2806","seed.compound:cpd03697, metanetx.chemical:MNXM2806",Same
475,M_arbt_e,Arbutin C12H16O7,C12H16O7,0,C12H16O7,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd03696, metanetx.chemical:MNXM733248","seed.compound:cpd03696, metanetx.chemical:MNXM733248","seed.compound:cpd03696, metanetx.chemical:MNXM733248",Same
476,M_aso4_c,Arsenate,AsHO4,-2,AsHO4,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM970, seed.compound:cpd01048","metanetx.chemical:MNXM970, seed.compound:cpd01048","metanetx.chemical:MNXM970, seed.compound:cpd01048",Same
477,M_aso4_p,Arsenate,AsHO4,-2,AsHO4,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM970, seed.compound:cpd01048","metanetx.chemical:MNXM970, seed.compound:cpd01048","metanetx.chemical:MNXM970, seed.compound:cpd01048",Same
478,M_aspsa_c,L-Aspartate 4-semialdehyde,C4H7NO3,0,C4H7NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00346, metanetx.chemical:MNXM361","seed.compound:cpd00346, metanetx.chemical:MNXM361","seed.compound:cpd00346, metanetx.chemical:MNXM361",Same
479,M_betald_c,Betaine aldehyde,C5H12NO,1,C5H12NO,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00447, metanetx.chemical:MNXM457","seed.compound:cpd00447, metanetx.chemical:MNXM457","seed.compound:cpd00447, metanetx.chemical:MNXM457",Same
480,M_btn_c,Biotin,C10H15N2O3S,-1,C10H15N2O3S,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00104, metanetx.chemical:MNXM304","seed.compound:cpd00104, metanetx.chemical:MNXM304","seed.compound:cpd00104, metanetx.chemical:MNXM304",Same
481,M_camp_c,CAMP C10H11N5O6P,C10H11N5O6P,-1,C10H11N5O6P,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00446, metanetx.chemical:MNXM243","seed.compound:cpd00446, metanetx.chemical:MNXM243","seed.compound:cpd00446, metanetx.chemical:MNXM243",Same
482,M_cbasp_c,N-Carbamoyl-L-aspartate,C5H6N2O5,-2,C5H6N2O5,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00343, metanetx.chemical:MNXM465","seed.compound:cpd00343, metanetx.chemical:MNXM465","seed.compound:cpd00343, metanetx.chemical:MNXM465",Same
483,M_cbp_c,Carbamoyl phosphate,CH2NO5P,-2,CH2NO5P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM138, seed.compound:cpd00146","metanetx.chemical:MNXM138, seed.compound:cpd00146","metanetx.chemical:MNXM138, seed.compound:cpd00146",Same
484,M_cdpdodec11eg_c,"CDP-1,2-dioctadec-11-enoylglycerol",C48H83N3O15P2,-2,C48H83N3O15P2,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd15420, metanetx.chemical:MNXM736319","seed.compound:cpd15420, metanetx.chemical:MNXM736319","seed.compound:cpd15420, metanetx.chemical:MNXM736319",Same
485,M_cdpdtdec7eg_c,"CDP-1,2-ditetradec-7-enoylglycerol",C40H67N3O15P2,-2,C40H67N3O15P2,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM736325, seed.compound:cpd15422","metanetx.chemical:MNXM736325, seed.compound:cpd15422","metanetx.chemical:MNXM736325, seed.compound:cpd15422",Same
486,M_cgly_c,Cys Gly C5H10N2O3S,C5H10N2O3S,0,C5H10N2O3S,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM683, seed.compound:cpd01017","metanetx.chemical:MNXM683, seed.compound:cpd01017","metanetx.chemical:MNXM683, seed.compound:cpd01017",Same
487,M_cgly_e,Cys Gly C5H10N2O3S,C5H10N2O3S,0,C5H10N2O3S,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM683, seed.compound:cpd01017","metanetx.chemical:MNXM683, seed.compound:cpd01017","metanetx.chemical:MNXM683, seed.compound:cpd01017",Same
488,M_cgly_p,Cys Gly C5H10N2O3S,C5H10N2O3S,0,C5H10N2O3S,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM683, seed.compound:cpd01017","metanetx.chemical:MNXM683, seed.compound:cpd01017","metanetx.chemical:MNXM683, seed.compound:cpd01017",Same
489,M_chol_c,Choline C5H14NO,C5H14NO,1,C5H14NO,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM90, seed.compound:cpd00098","metanetx.chemical:MNXM90, seed.compound:cpd00098","metanetx.chemical:MNXM90, seed.compound:cpd00098",Same
490,M_chol_e,Choline C5H14NO,C5H14NO,1,C5H14NO,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM90, seed.compound:cpd00098","metanetx.chemical:MNXM90, seed.compound:cpd00098","metanetx.chemical:MNXM90, seed.compound:cpd00098",Same
491,M_chol_p,Choline C5H14NO,C5H14NO,1,C5H14NO,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM90, seed.compound:cpd00098","metanetx.chemical:MNXM90, seed.compound:cpd00098","metanetx.chemical:MNXM90, seed.compound:cpd00098",Same
492,M_chor_c,Chorismate,C10H8O6,-2,C10H8O6,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM337, seed.compound:cpd00216","metanetx.chemical:MNXM337, seed.compound:cpd00216","metanetx.chemical:MNXM337, seed.compound:cpd00216",Same
493,M_cit_c,Citrate,C6H5O7,-3,C6H5O7,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00137, metanetx.chemical:MNXM1107753","seed.compound:cpd00137, metanetx.chemical:MNXM1107753","seed.compound:cpd00137, metanetx.chemical:MNXM1107753",Same
494,M_cit_e,Citrate,C6H5O7,-3,C6H5O7,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00137, metanetx.chemical:MNXM1107753","seed.compound:cpd00137, metanetx.chemical:MNXM1107753","seed.compound:cpd00137, metanetx.chemical:MNXM1107753",Same
